rank,team_id,team_slug,team_name,tier
3113,55718,ctrl-alt-defeat,"102

Ctrl Alt Defeat

995",5
3114,55736,cyber-empire,"102

Cyber Empire

995",5
3115,55851,yaarmag-house,"102

Yaarmag House

995",5
3116,55991,damajuana,"102

DAMAJUANA

995",5
3117,56112,past-our-prime,"102

Past our Prime

995",5
3118,56322,zerance,"102

Zerance

995",5
3119,56335,myztro-gaming,"102

Myztro Gaming

995",5
3120,56399,krasnoyarsk,"102

Krasnoyarsk

995",5
3121,56423,locally-hated,"102

Locally Hated

995",5
3122,56424,drugs-n-pugs,"102

drugs n pugs

995",5
3123,56566,fut-turkuaz,"102

FUT Turkuaz

995",5
3124,56739,wings-of-freedom,"102

Wings of Freedom

995",5
3125,56785,dog,"102

DOG

995",5
3126,56919,bad-luck,"102

Bad Luck

995",5
3127,31685,oksucc,"103

OKSUCC

994",5
3128,34669,pokamolodoy,"103

POKAMOLODOY

994",5
3129,39363,infernal-void,"103

Infernal Void

994",5
3130,53861,aura,"103

AURA

994",5
3131,53959,x7-team,"103

x7 Team

994",5
3132,54332,wanted-goons,"103

Wanted Goons

994",5
3133,55363,team-gateron,"103

Team GATERON

994",5
3134,55519,aka-hero-kajo,"103

AKA HERO KAJO

994",5
3135,55680,dark-cloud-esports,"103

Dark Cloud Esports

994",5
3136,55694,flame-sharks,"103

Flame Sharks

994",5
3137,55899,4-eyez,"103

4 EYEZ

994",5
3138,55993,luigi-s-mansion,"103

Luigi's Mansion

994",5
3139,56484,energyultra,"103

ENERGYULTRA

994",5
3140,56579,subtick,"103

Subtick

994",5
3141,26009,w7m-esports,"104

w7m Esports

993",5
3142,29196,m1-gaming,"104

M1 Gaming

993",5
3143,37717,megoshort,"104

megoshort

993",5
3144,47014,brahmas,"104

Brahmas

993",5
3145,49811,sangrija,"104

Sangrija

993",5
3146,50435,change-the-game,"104

Change The Game

993",5
3147,50550,ikari,"104

IKARI

993",5
3148,51909,banger-gang,"104

Banger Gang

993",5
3149,52944,leon-esports,"104

LEON Esports

993",5
3150,55410,alaska,"104

ALASKA

993",5
3151,55752,sangal-alters,"104

Sangal ALTERS

993",5
3152,55754,rolling-stone,"104

Rolling Stone

993",5
3153,56105,ursa,"104

Ursa

993",5
3154,56578,girl-kissers,"104

girl kissers

993",5
3155,56581,ex-sabre-esports,"104

ex-Sabre Esports

993",5
3156,56792,crashers-esports,"104

Crashers Esports

993",5
3157,41482,only-one-word,"105

Only One Word

992",5
3158,44376,uno-mille,"105

UNO MILLE

992",5
3159,46654,sojoga,"105

Sojoga

992",5
3160,48275,nordix-esport,"105

Nordix Esport

992",5
3161,50544,depo,"105

DEPO

992",5
3162,51876,havens,"105

HAVENs

992",5
3163,51919,eefsports,"105

eefsports

992",5
3164,53936,boring-players,"105

Boring Players

992",5
3165,54771,lycus-empire,"105

Lycus Empire

992",5
3166,55137,m1z,"105

M1Z

992",5
3167,55186,plush,"105

PLUSH

992",5
3168,55903,mercenaires,"105

Mercenaires

992",5
3169,55906,ninja,"105

Ninja

992",5
3170,56738,kaleido-gaming,"105

Kaleido Gaming

992",5
3171,56943,preasy-mix,"105

Preasy Mix

992",5
3172,29320,sangal-esports,"106

Sangal Esports

991",5
3173,32537,devils-one,"106

devils.one

991",5
3174,36632,retired5,"106

Retired5

991",5
3175,42174,team-austria,"106

Team Austria

991",5
3176,42712,recognised-talent,"106

Recognised Talent

991",5
3177,45861,ence-academy,"106

ENCE Academy

991",5
3178,46365,portuguese-family,"106

PORTUGUESE FAMILY

991",5
3179,47138,sharks-youngsters,"106

Sharks Youngsters

991",5
3180,51195,vibe,"106

ViBE

991",5
3181,51867,forze-youngsters,"106

FORZE Youngsters

991",5
3182,53022,kario-mart,"106

Kario Mart

991",5
3183,54411,ozempic-5,"106

Ozempic 5

991",5
3184,54466,st4rboys,"106

st4rboys

991",5
3185,54529,impulse-gw,"106

Impulse GW

991",5
3186,54741,america-esports,"106

América eSports

991",5
3187,54766,also,"106

also

991",5
3188,55591,tropa-do-kingui,"106

Tropa do KinGui

991",5
3189,55708,virtual-cottage,"106

Virtual Cottage

991",5
3190,55744,antarctica,"106

ANTARCTICA

991",5
3191,55747,bounty-hunters-female,"106

Bounty Hunters Female

991",5
3192,55761,magicos,"106

MAGICOS

991",5
3193,55961,hooligangsters,"106

Hooligangsters

991",5
3194,56352,vodka-team,"106

VODKA TEAM

991",5
3195,36800,maestro,"107

MAESTRO

990",5
3196,48755,tsunami-esports,"107

Tsunami Esports

990",5
3197,49308,mindfreak,"107

Mindfreak

990",5
3198,51413,subutai,"107

SUBUTAI

990",5
3199,51781,nouns-female,"107

Nouns Female

990",5
3200,53030,kr%C3%BC-esports,"107

KRÜ Esports

990",5
3201,53065,kronjyllands-esport,"107

Kronjyllands Esport

990",5
3202,53813,caldya-esport,"107

Caldya Esport

990",5
3203,55514,ex-uhka-esports,"107

ex-UHKA eSports

990",5
3204,55644,spray-and-slay,"107

Spray and Slay

990",5
3205,55962,northern-cossacks,"107

Northern Cossacks

990",5
3206,56565,marius,"107

Marius

990",5
3207,56620,jersa-esports,"107

JERSA ESPORTS

990",5
3208,38242,team-villainous,"108

Team Villainous

989",5
3209,44426,quazar,"108

QUAZAR

989",5
3210,45026,ghoulsw,"108

ghoulsW

989",5
3211,47040,grannys-knockers,"108

Grannys Knockers

989",5
3212,47433,andromeda,"108

ANDROMEDA

989",5
3213,48859,zotix,"108

ZOTIX

989",5
3214,49780,standonbusiness,"108

StandOnBusiness

989",5
3215,51806,regain,"108

regain

989",5
3216,52180,abyss,"108

Abyss

989",5
3217,54531,game-hunters,"108

Game Hunters

989",5
3218,55796,ex-heimo-esports,"108

ex-Heimo Esports

989",5
3219,55889,elite-klan-vellamo,"108

Elite Klan VELLAMO

989",5
3220,56714,misa-esports,"108

Misa Esports

989",5
3221,10897,keyd-stars,"109

Keyd Stars

988",5
3222,46545,underground-esc,"109

Underground ESC

988",5
3223,54103,belfast-storm,"109

Belfast Storm

988",5
3224,54762,bestia-academy,"109

BESTIA Academy

988",5
3225,15057,godsent,"110

GODSENT

987",5
3226,33755,newballs,"110

NewBALLS

987",5
3227,35972,natus-vincere-youth,"110

Natus Vincere Youth

987",5
3228,36669,1dayheroes,"110

1DAYHEROES

987",5
3229,48016,premdesant,"110

premdesant

987",5
3230,52337,questionmark,"110

Questionmark

987",5
3231,52591,lan-party-hotel,"110

Lan Party Hotel

987",5
3232,53910,genesis,"110

GENESIS

987",5
3233,54117,annex-esports,"110

Annex Esports

987",5
3234,54344,ww-team,"110

WW Team

987",5
3235,54608,db-peek-esports,"110

DB Peek Esports

987",5
3236,54996,just-swing,"110

Just Swing

987",5
3237,55085,nomercy,"110

nomercy

987",5
3238,55715,straight2killin,"110

Straight2Killin

987",5
3239,55745,novaq,"110

NOVAQ

987",5
3240,56090,atrivm,"110

ATRIVM

987",5
3241,13637,esuba,"111

eSuba

986",5
3242,37314,astralis-talent,"111

Astralis Talent

986",5
3243,48598,exusiai,"111

Exusiai

986",5
3244,50188,gods-reign,"111

Gods Reign

986",5
3245,50579,akimbo-esports,"111

Akimbo Esports

986",5
3246,53201,interdit,"111

INTERDIT

986",5
3247,53289,full-house-gaming,"111

Full House Gaming

986",5
3248,54233,housebets,"111

Housebets

986",5
3249,55268,unsettled-resentment,"111

Unsettled Resentment

986",5
3250,55757,seoul,"111

seoul

986",5
3251,56040,true-synergy-gaming,"111

True Synergy Gaming

986",5
3252,36387,los-kogutos,"112

los kogutos

985",5
3253,36954,reveal,"112

Reveal

985",5
3254,44440,quem-sao-elas,"112

Quem sao elas

985",5
3255,53753,lachampionsliga,"112

LaChampionsLiga

985",5
3256,53764,victores-sumus,"112

Victores Sumus

985",5
3257,54179,thekillaz,"112

thekillaz

985",5
3258,56176,sabre-esports,"112

Sabre Esports

985",5
3259,56506,modeame,"112

modeame

985",5
3260,14196,gameagents,"113

GameAgents

984",5
3261,34646,legion-gaming,"113

Legion Gaming

984",5
3262,42415,bad-news-capybaras,"113

Bad News Capybaras

984",5
3263,53381,wopa-esport,"113

WOPA Esport

984",5
3264,35508,wild-multigaming,"114

WiLD MultiGaming

983",5
3265,36971,777-esports,"114

777 Esports

983",5
3266,41979,72c,"114

-72C

983",5
3267,42907,e9-esports,"114

E9 Esports

983",5
3268,54167,nitro-gg,"114

Nitro.GG

983",5
3269,54180,team-aether,"114

Team Aether

983",5
3270,55679,super-evil-gang,"114

SUPER EVIL GANG

983",5
3271,55717,cs2news-ladies,"114

CS2News Ladies

983",5
3272,55771,akuma,"114

Akuma

983",5
3273,31280,hyperion-e-sports,"115

HyperioN e-Sports

982",5
3274,43235,linx-legacy-esport,"115

Linx Legacy eSport

982",5
3275,49579,qmistry,"115

QMISTRY

982",5
3276,54381,20-70,"115

20/70

982",5
3277,55586,mega-juners,"115

MEGA JUNERS

982",5
3278,30741,myinsanity,"116

mYinsanity

981",5
3279,50676,wave-esports,"116

Wave Esports

981",5
3280,52236,galorys,"116

Galorys

981",5
3281,52388,oddik-academy,"116

ODDIK Academy

981",5
3282,54674,fisher-college,"116

Fisher College

981",5
3283,28310,illuminar-gaming,"117

Illuminar Gaming

980",5
3284,37301,9z-academy,"117

9z Academy

980",5
3285,41310,the,"117

THE

980",5
3286,50977,back2thegame,"117

Back2TheGame

980",5
3287,54774,northern-lights,"117

Northern Lights

980",5
3288,55038,delta,"117

Delta

980",5
3289,28901,xi-esport,"118

XI Esport

979",5
3290,48096,roundsgg,"118

RoundsGG

979",5
3291,51282,dusty-roots,"118

Dusty Roots

979",5
3292,55187,volt,"118

Volt

979",5
3293,55543,messitas,"118

messitas

979",5
3294,56055,heroic-academy,"118

HEROIC Academy

979",5
3295,30819,gtz-esports,"119

GTZ.Esports

978",5
3296,43297,eternal-fire-academy,"119

Eternal Fire Academy

978",5
3297,48042,lazer-cats,"119

Lazer Cats

978",5
3298,49998,preasy-esport,"119

Preasy Esport

978",5
3299,51376,metizport-x,"119

Metizport X

978",5
3300,36662,sissi-state-punks,"120

Sissi State Punks

977",5
3301,39263,northern-legacy,"120

Northern Legacy

977",5
3302,55910,skinvault-gaming,"120

Skinvault Gaming

977",5
3303,23619,infurity-gaming,"121

INFURITY Gaming

976",5
3304,32384,coluant,"121

coluant

976",5
3305,44335,nalakuvara-gaming,"121

Nalakuvara Gaming

976",5
3306,49442,the-last-resort,"121

The Last Resort

976",5
3307,54379,copenhagen-wolves-academy,"121

Copenhagen Wolves Academy

976",5
3308,55585,brave-bears,"121

Brave Bears

976",5
3309,41160,doxa-gaming,"122

DOXA Gaming

975",5
3310,41754,glitchtech-esports,"122

Glitchtech Esports

975",5
3311,9605,team-peep,"123

Team PeeP

974",5
3312,55486,looking4org,"123

Looking4Org

974",5
3313,49575,dxa-esports,"124

DXA Esports

971",5
3314,8677,snogard-dragons,"125

SNOGARD Dragons

970",5
3315,46244,yawara-e-sports,"125

Yawara E-Sports

970",5
3316,46900,center-gaming,"125

Center Gaming

970",5
3317,56178,abyss-team,"125

Abyss team

970",5
3318,50525,vantage-esports,"126

Vantage Esports

969",5
3319,41913,vanir,"127

Vanir

968",5
3320,50912,capivaras,"127

CAPIVARAS

968",5
3321,55746,nyx-empyre,"127

Nyx Empyre

968",5
3322,21908,nomads,"128

NomadS

966",5
3323,36682,unity-esports,"128

UNITY Esports

966",5
3324,52414,underground-esports-club,"128

Underground Esports Club

966",5
3325,37333,anonymo-esports,"129

Anonymo Esports

964",5
3326,37432,foxed-gaming,"130

Foxed Gaming

963",5
3327,44760,take-flyte,"130

Take Flyte

963",5
3328,55338,chicken-coop-esports,"130

Chicken Coop Esports

963",5
3329,50361,martians,"131

Martians

962",5
3330,55491,justice-for-tomorrow,"132

Justice For Tomorrow

961",5
3331,47246,viperio,"133

Viperio

957",5
3332,50177,mantra,"133

MANTRA

957",5
3333,51179,might,"133

MIGHT

957",5
3334,55436,golden-horde,"134

Golden Horde

955",5
3335,55485,harizma,"134

harizma

955",5
3336,40559,glore,"135

GLORE

953",5
3337,46254,jano-esports,"135

JANO Esports

953",5
3338,9402,mythic,"136

Mythic

948",5
3339,44281,velox-argentina,"137

VELOX Argentina

946",5
3340,48765,kzg,"137

KZG

946",5
3341,37065,infinite-gaming,"138

Infinite Gaming

944",5
3342,30330,incontrol,"139

InControl

943",5
3343,31066,lilmix,"139

Lilmix

943",5
3344,25684,5balls,"140

5balls

941",5
3345,34049,fury,"141

FURY

936",5
3346,13098,reason-gaming,"142

Reason Gaming

935",5
3347,25299,dark-tigers,"143

Dark Tigers

934",5
3348,43784,floripa-stars,"144

Floripa Stars

932",5
3349,33321,peeker-s-advantage,"145

Peeker's Advantage

928",5
3350,51637,the-qube-esports,"145

The QUBE Esports

928",5
3351,22719,ha-masse,"146

Ha MaSSe

920",5
3352,41472,lag-gaming,"147

LAG Gaming

916",5
3353,12615,nexus,"148

Nexus

915",5
3354,26001,brute,"148

BRUTE

915",5
3355,32790,royal,"149

ROYAL

898",5
